recording_id,event_id,channel,audio_path,label,class_id,split
51470__smcameron__synthetic_gunshot_2_uid-vatpwv,51470__smcameron__synthetic_gunshot_2_uid-vatpwv,1,audio/51470__smcameron__synthetic_gunshot_2_uid-vatpwv.wav,other_gunshot,0,test
518181__bolkmar__fx-gunshot_uid-al1o0i,518181__bolkmar__fx-gunshot_uid-al1o0i,1,audio/518181__bolkmar__fx-gunshot_uid-al1o0i.wav,other_gunshot,0,test
518181__bolkmar__fx-gunshot_uid-es96l9,518181__bolkmar__fx-gunshot_uid-es96l9,1,audio/518181__bolkmar__fx-gunshot_uid-es96l9.wav,other_gunshot,0,test
518181__bolkmar__fx-gunshot_uid-j3vsmz,518181__bolkmar__fx-gunshot_uid-j3vsmz,1,audio/518181__bolkmar__fx-gunshot_uid-j3vsmz.wav,other_gunshot,0,test
519623__nathanchurchyard__gunshots_uid-kvxx3q,519623__nathanchurchyard__gunshots_uid-kvxx3q,1,audio/519623__nathanchurchyard__gunshots_uid-kvxx3q.wav,other_gunshot,0,test
683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-tmmoay,683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-tmmoay,1,audio/683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-tmmoay.wav,other_gunshot,0,test
Amusement_Park Ambiance -SoundBible_uid-2t9w3e,Amusement_Park Ambiance -SoundBible_uid-2t9w3e,1,audio/Amusement_Park Ambiance -SoundBible_uid-2t9w3e.wav,impulse_noise,0,test
Amusement_Park Ambiance -SoundBible_uid-jwv6lq,Amusement_Park Ambiance -SoundBible_uid-jwv6lq,1,audio/Amusement_Park Ambiance -SoundBible_uid-jwv6lq.wav,impulse_noise,0,test
Amusement_Park Ambiance -SoundBible_uid-l24o63,Amusement_Park Ambiance -SoundBible_uid-l24o63,1,audio/Amusement_Park Ambiance -SoundBible_uid-l24o63.wav,impulse_noise,0,test
Background_Noise-SoundBible_uid-m7qaag,Background_Noise-SoundBible_uid-m7qaag,1,audio/Background_Noise-SoundBible_uid-m7qaag.wav,impulse_noise,0,test
Background_Noise-SoundBible_uid-mnn2bm,Background_Noise-SoundBible_uid-mnn2bm,1,audio/Background_Noise-SoundBible_uid-mnn2bm.wav,impulse_noise,0,test
Bi_Polar_Uncle-ScanMan-1810098860_uid-b8uks2,Bi_Polar_Uncle-ScanMan-1810098860_uid-b8uks2,1,audio/Bi_Polar_Uncle-ScanMan-1810098860_uid-b8uks2.wav,impulse_noise,0,test
Bi_Polar_Uncle-ScanMan-1810098860_uid-evaiic,Bi_Polar_Uncle-ScanMan-1810098860_uid-evaiic,1,audio/Bi_Polar_Uncle-ScanMan-1810098860_uid-evaiic.wav,impulse_noise,0,test
Bi_Polar_Uncle-ScanMan-1810098860_uid-l7n0jt,Bi_Polar_Uncle-ScanMan-1810098860_uid-l7n0jt,1,audio/Bi_Polar_Uncle-ScanMan-1810098860_uid-l7n0jt.wav,impulse_noise,0,test
Bi_Polar_Uncle-ScanMan-1810098860_uid-omv54z,Bi_Polar_Uncle-ScanMan-1810098860_uid-omv54z,1,audio/Bi_Polar_Uncle-ScanMan-1810098860_uid-omv54z.wav,impulse_noise,0,test
Bi_Polar_Uncle-ScanMan-1810098860_uid-p90ljg,Bi_Polar_Uncle-ScanMan-1810098860_uid-p90ljg,1,audio/Bi_Polar_Uncle-ScanMan-1810098860_uid-p90ljg.wav,impulse_noise,0,test
Big_door_closed-Clemens_F-941522533_uid-n02it9,Big_door_closed-Clemens_F-941522533_uid-n02it9,1,audio/Big_door_closed-Clemens_F-941522533_uid-n02it9.wav,impulse_noise,0,test
Cellar_Door Slam Shut-SoundBible_uid-pg4dq8,Cellar_Door Slam Shut-SoundBible_uid-pg4dq8,1,audio/Cellar_Door Slam Shut-SoundBible_uid-pg4dq8.wav,impulse_noise,0,test
Citty_Traffic Ambiance-SoundBible_uid-87yimc,Citty_Traffic Ambiance-SoundBible_uid-87yimc,1,audio/Citty_Traffic Ambiance-SoundBible_uid-87yimc.wav,impulse_noise,0,test
Citty_Traffic Ambiance-SoundBible_uid-8vk0wx,Citty_Traffic Ambiance-SoundBible_uid-8vk0wx,1,audio/Citty_Traffic Ambiance-SoundBible_uid-8vk0wx.wav,impulse_noise,0,test
Citty_Traffic Ambiance-SoundBible_uid-mxbe2e,Citty_Traffic Ambiance-SoundBible_uid-mxbe2e,1,audio/Citty_Traffic Ambiance-SoundBible_uid-mxbe2e.wav,impulse_noise,0,test
Citty_Traffic Ambiance-SoundBible_uid-q0srdn,Citty_Traffic Ambiance-SoundBible_uid-q0srdn,1,audio/Citty_Traffic Ambiance-SoundBible_uid-q0srdn.wav,impulse_noise,0,test
City_Ambiance-SoundBible_uid-8yrqh9,City_Ambiance-SoundBible_uid-8yrqh9,1,audio/City_Ambiance-SoundBible_uid-8yrqh9.wav,impulse_noise,0,test
City_Ambiance-SoundBible_uid-t8xlgr,City_Ambiance-SoundBible_uid-t8xlgr,1,audio/City_Ambiance-SoundBible_uid-t8xlgr.wav,impulse_noise,0,test
Classroom_Ambiance-SoundBible_uid-q49pv1,Classroom_Ambiance-SoundBible_uid-q49pv1,1,audio/Classroom_Ambiance-SoundBible_uid-q49pv1.wav,impulse_noise,0,test
Classroom_Ambiance-SoundBible_uid-qfbdk0,Classroom_Ambiance-SoundBible_uid-qfbdk0,1,audio/Classroom_Ambiance-SoundBible_uid-qfbdk0.wav,impulse_noise,0,test
Classroom_Ambiance-SoundBible_uid-uu3ewb,Classroom_Ambiance-SoundBible_uid-uu3ewb,1,audio/Classroom_Ambiance-SoundBible_uid-uu3ewb.wav,impulse_noise,0,test
Classroom_Ambiance-SoundBible_uid-xdl758,Classroom_Ambiance-SoundBible_uid-xdl758,1,audio/Classroom_Ambiance-SoundBible_uid-xdl758.wav,impulse_noise,0,test
Close_Vault_Or_Jail_Door-SoundBible_uid-lasl2n,Close_Vault_Or_Jail_Door-SoundBible_uid-lasl2n,1,audio/Close_Vault_Or_Jail_Door-SoundBible_uid-lasl2n.wav,impulse_noise,0,test
Dog_Barking-SoundBible_uid-3uyzqt,Dog_Barking-SoundBible_uid-3uyzqt,1,audio/Dog_Barking-SoundBible_uid-3uyzqt.wav,impulse_noise,0,test
Dog_Barking-SoundBible_uid-udwefz,Dog_Barking-SoundBible_uid-udwefz,1,audio/Dog_Barking-SoundBible_uid-udwefz.wav,impulse_noise,0,test
Dogs_Barking-SoundBible_uid-0ftva8,Dogs_Barking-SoundBible_uid-0ftva8,1,audio/Dogs_Barking-SoundBible_uid-0ftva8.wav,impulse_noise,0,test
Dogs_Barking-SoundBible_uid-itlawo,Dogs_Barking-SoundBible_uid-itlawo,1,audio/Dogs_Barking-SoundBible_uid-itlawo.wav,impulse_noise,0,test
Dogs_Barking-SoundBible_uid-k8qbi9,Dogs_Barking-SoundBible_uid-k8qbi9,1,audio/Dogs_Barking-SoundBible_uid-k8qbi9.wav,impulse_noise,0,test
End_of_Game-Mike_Koenig-617089079_uid-0scusn,End_of_Game-Mike_Koenig-617089079_uid-0scusn,1,audio/End_of_Game-Mike_Koenig-617089079_uid-0scusn.wav,impulse_noise,0,test
Engine_Inside_Car-SoundBible_uid-as3jed,Engine_Inside_Car-SoundBible_uid-as3jed,1,audio/Engine_Inside_Car-SoundBible_uid-as3jed.wav,impulse_noise,0,test
Fast_Heel_Walk-Kyanna_Johnson-1646343608_uid-8u9yx0,Fast_Heel_Walk-Kyanna_Johnson-1646343608_uid-8u9yx0,1,audio/Fast_Heel_Walk-Kyanna_Johnson-1646343608_uid-8u9yx0.wav,impulse_noise,0,test
Fast_Heel_Walk-Kyanna_Johnson-1646343608_uid-9pwmgu,Fast_Heel_Walk-Kyanna_Johnson-1646343608_uid-9pwmgu,1,audio/Fast_Heel_Walk-Kyanna_Johnson-1646343608_uid-9pwmgu.wav,impulse_noise,0,test
Female_Scream_Horror-NeoPhyTe-138499973_uid-w7fb5j,Female_Scream_Horror-NeoPhyTe-138499973_uid-w7fb5j,1,audio/Female_Scream_Horror-NeoPhyTe-138499973_uid-w7fb5j.wav,impulse_noise,0,test
Footsteps_SoundBible_uid-4v6zy1,Footsteps_SoundBible_uid-4v6zy1,1,audio/Footsteps_SoundBible_uid-4v6zy1.wav,impulse_noise,0,test
Footsteps_SoundBible_uid-dg95vk,Footsteps_SoundBible_uid-dg95vk,1,audio/Footsteps_SoundBible_uid-dg95vk.wav,impulse_noise,0,test
Footsteps_SoundBible_uid-hnz36f,Footsteps_SoundBible_uid-hnz36f,1,audio/Footsteps_SoundBible_uid-hnz36f.wav,impulse_noise,0,test
Frying_Pan_Impact-SoundBible_uid-nbylf3,Frying_Pan_Impact-SoundBible_uid-nbylf3,1,audio/Frying_Pan_Impact-SoundBible_uid-nbylf3.wav,impulse_noise,0,test
Indian_Bell-SoundBible_uid-t0u6xu,Indian_Bell-SoundBible_uid-t0u6xu,1,audio/Indian_Bell-SoundBible_uid-t0u6xu.wav,impulse_noise,0,test
Japanese_Temple Bell Small-SoundBible_uid-3fhudh,Japanese_Temple Bell Small-SoundBible_uid-3fhudh,1,audio/Japanese_Temple Bell Small-SoundBible_uid-3fhudh.wav,impulse_noise,0,test
Japanese_Temple Bell Small-SoundBible_uid-8kpqn1,Japanese_Temple Bell Small-SoundBible_uid-8kpqn1,1,audio/Japanese_Temple Bell Small-SoundBible_uid-8kpqn1.wav,impulse_noise,0,test
Large_Door_Slam-SoundBible_uid-ljg1k3,Large_Door_Slam-SoundBible_uid-ljg1k3,1,audio/Large_Door_Slam-SoundBible_uid-ljg1k3.wav,impulse_noise,0,test
Little_Girl_Talking-Mike_Koenig-782373463_uid-bstw5g,Little_Girl_Talking-Mike_Koenig-782373463_uid-bstw5g,1,audio/Little_Girl_Talking-Mike_Koenig-782373463_uid-bstw5g.wav,impulse_noise,0,test
Metal_Gong-Dianakc-109711828_uid-hlegwg,Metal_Gong-Dianakc-109711828_uid-hlegwg,1,audio/Metal_Gong-Dianakc-109711828_uid-hlegwg.wav,impulse_noise,0,test
Motorcycle_Engine-SoundBible_uid-bo8n5y,Motorcycle_Engine-SoundBible_uid-bo8n5y,1,audio/Motorcycle_Engine-SoundBible_uid-bo8n5y.wav,impulse_noise,0,test
Neighborhood_Dogs Barking-SoundBible_uid-6a1kho,Neighborhood_Dogs Barking-SoundBible_uid-6a1kho,1,audio/Neighborhood_Dogs Barking-SoundBible_uid-6a1kho.wav,impulse_noise,0,test
Neighborhood_Dogs Barking-SoundBible_uid-7mwktq,Neighborhood_Dogs Barking-SoundBible_uid-7mwktq,1,audio/Neighborhood_Dogs Barking-SoundBible_uid-7mwktq.wav,impulse_noise,0,test
Neighborhood_Dogs Barking-SoundBible_uid-dwmjp4,Neighborhood_Dogs Barking-SoundBible_uid-dwmjp4,1,audio/Neighborhood_Dogs Barking-SoundBible_uid-dwmjp4.wav,impulse_noise,0,test
Neighborhood_Dogs Barking-SoundBible_uid-kc7h7x,Neighborhood_Dogs Barking-SoundBible_uid-kc7h7x,1,audio/Neighborhood_Dogs Barking-SoundBible_uid-kc7h7x.wav,impulse_noise,0,test
Neighborhood_Dogs Barking-SoundBible_uid-p7gr4b,Neighborhood_Dogs Barking-SoundBible_uid-p7gr4b,1,audio/Neighborhood_Dogs Barking-SoundBible_uid-p7gr4b.wav,impulse_noise,0,test
Neighborhood_Dogs Barking-SoundBible_uid-rq1qkq,Neighborhood_Dogs Barking-SoundBible_uid-rq1qkq,1,audio/Neighborhood_Dogs Barking-SoundBible_uid-rq1qkq.wav,impulse_noise,0,test
Obama_Speech Liar-SoundBible_uid-8mnhtv,Obama_Speech Liar-SoundBible_uid-8mnhtv,1,audio/Obama_Speech Liar-SoundBible_uid-8mnhtv.wav,impulse_noise,0,test
Old_Door_Creaking-SoundBible_uid-e16ryq,Old_Door_Creaking-SoundBible_uid-e16ryq,1,audio/Old_Door_Creaking-SoundBible_uid-e16ryq.wav,impulse_noise,0,test
Old_Door_Creaking-SoundBible_uid-f2vs74,Old_Door_Creaking-SoundBible_uid-f2vs74,1,audio/Old_Door_Creaking-SoundBible_uid-f2vs74.wav,impulse_noise,0,test
Old_Door_Creaking-SoundBible_uid-ozrhlo,Old_Door_Creaking-SoundBible_uid-ozrhlo,1,audio/Old_Door_Creaking-SoundBible_uid-ozrhlo.wav,impulse_noise,0,test
Old_Door_Creaking-SoundBible_uid-q6uf3u,Old_Door_Creaking-SoundBible_uid-q6uf3u,1,audio/Old_Door_Creaking-SoundBible_uid-q6uf3u.wav,impulse_noise,0,test
Police Siren 3-SoundBible_uid-nytspf,Police Siren 3-SoundBible_uid-nytspf,1,audio/Police Siren 3-SoundBible_uid-nytspf.wav,impulse_noise,0,test
Police_Siren-SoundBible_uid-uyk0z0,Police_Siren-SoundBible_uid-uyk0z0,1,audio/Police_Siren-SoundBible_uid-uyk0z0.wav,impulse_noise,0,test
Psycho_Scream-SoundBible_uid-4qhwlo,Psycho_Scream-SoundBible_uid-4qhwlo,1,audio/Psycho_Scream-SoundBible_uid-4qhwlo.wav,impulse_noise,0,test
Psycho_Scream-SoundBible_uid-uococi,Psycho_Scream-SoundBible_uid-uococi,1,audio/Psycho_Scream-SoundBible_uid-uococi.wav,impulse_noise,0,test
Puppy_Dog Barking-SoundBible_uid-130qr7,Puppy_Dog Barking-SoundBible_uid-130qr7,1,audio/Puppy_Dog Barking-SoundBible_uid-130qr7.wav,impulse_noise,0,test
Puppy_Dog Barking-SoundBible_uid-zrfwba,Puppy_Dog Barking-SoundBible_uid-zrfwba,1,audio/Puppy_Dog Barking-SoundBible_uid-zrfwba.wav,impulse_noise,0,test
Race_Car Idle-SoundBible_uid-5il88u,Race_Car Idle-SoundBible_uid-5il88u,1,audio/Race_Car Idle-SoundBible_uid-5il88u.wav,impulse_noise,0,test
Race_Car Idle-SoundBible_uid-bjwy2y,Race_Car Idle-SoundBible_uid-bjwy2y,1,audio/Race_Car Idle-SoundBible_uid-bjwy2y.wav,impulse_noise,0,test
Race_Car Idle-SoundBible_uid-i7dn0k,Race_Car Idle-SoundBible_uid-i7dn0k,1,audio/Race_Car Idle-SoundBible_uid-i7dn0k.wav,impulse_noise,0,test
Restaurant Walla Track-SoundBible_uid-19b0uq,Restaurant Walla Track-SoundBible_uid-19b0uq,1,audio/Restaurant Walla Track-SoundBible_uid-19b0uq.wav,impulse_noise,0,test
Restaurant Walla Track-SoundBible_uid-e11kg8,Restaurant Walla Track-SoundBible_uid-e11kg8,1,audio/Restaurant Walla Track-SoundBible_uid-e11kg8.wav,impulse_noise,0,test
Restaurant Walla Track-SoundBible_uid-fk59q6,Restaurant Walla Track-SoundBible_uid-fk59q6,1,audio/Restaurant Walla Track-SoundBible_uid-fk59q6.wav,impulse_noise,0,test
School_Fire_Alarm-Cullen_Card-202875844_uid-rfkm7v,School_Fire_Alarm-Cullen_Card-202875844_uid-rfkm7v,1,audio/School_Fire_Alarm-Cullen_Card-202875844_uid-rfkm7v.wav,impulse_noise,0,test
Shift_Gears-SoundBible_uid-cvmuj8,Shift_Gears-SoundBible_uid-cvmuj8,1,audio/Shift_Gears-SoundBible_uid-cvmuj8.wav,impulse_noise,0,test
Ship_Bell-Mike_Koenig-1911209136_uid-e2z0y7,Ship_Bell-Mike_Koenig-1911209136_uid-e2z0y7,1,audio/Ship_Bell-Mike_Koenig-1911209136_uid-e2z0y7.wav,impulse_noise,0,test
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-oksrz0,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-oksrz0,1,audio/Ship_Brass_Bell-Mike_Koenig-1458750630_uid-oksrz0.wav,impulse_noise,0,test
Shopping_Mall Ambiance-SoundBible_uid-fa5yaq,Shopping_Mall Ambiance-SoundBible_uid-fa5yaq,1,audio/Shopping_Mall Ambiance-SoundBible_uid-fa5yaq.wav,impulse_noise,0,test
Sleigh_Bells_Ringing-SoundBible_uid-i52bxo,Sleigh_Bells_Ringing-SoundBible_uid-i52bxo,1,audio/Sleigh_Bells_Ringing-SoundBible_uid-i52bxo.wav,impulse_noise,0,test
Sleigh_Bells_Ringing-SoundBible_uid-xjtewi,Sleigh_Bells_Ringing-SoundBible_uid-xjtewi,1,audio/Sleigh_Bells_Ringing-SoundBible_uid-xjtewi.wav,impulse_noise,0,test
Soldiers_Marching-SoundBible_uid-0eax5q,Soldiers_Marching-SoundBible_uid-0eax5q,1,audio/Soldiers_Marching-SoundBible_uid-0eax5q.wav,impulse_noise,0,test
Soldiers_Marching-SoundBible_uid-4m3auc,Soldiers_Marching-SoundBible_uid-4m3auc,1,audio/Soldiers_Marching-SoundBible_uid-4m3auc.wav,impulse_noise,0,test
Soldiers_Marching-SoundBible_uid-51ygbj,Soldiers_Marching-SoundBible_uid-51ygbj,1,audio/Soldiers_Marching-SoundBible_uid-51ygbj.wav,impulse_noise,0,test
Soldiers_Marching-SoundBible_uid-5xkxw1,Soldiers_Marching-SoundBible_uid-5xkxw1,1,audio/Soldiers_Marching-SoundBible_uid-5xkxw1.wav,impulse_noise,0,test
Soldiers_Marching-SoundBible_uid-bqrx9i,Soldiers_Marching-SoundBible_uid-bqrx9i,1,audio/Soldiers_Marching-SoundBible_uid-bqrx9i.wav,impulse_noise,0,test
Sports_Bar Patrons Loud-SoundBible_uid-0qx8ca,Sports_Bar Patrons Loud-SoundBible_uid-0qx8ca,1,audio/Sports_Bar Patrons Loud-SoundBible_uid-0qx8ca.wav,impulse_noise,0,test
Steam_Engine-John-1826274710_uid-1hznao,Steam_Engine-John-1826274710_uid-1hznao,1,audio/Steam_Engine-John-1826274710_uid-1hznao.wav,impulse_noise,0,test
Steam_Engine-John-1826274710_uid-9qykmv,Steam_Engine-John-1826274710_uid-9qykmv,1,audio/Steam_Engine-John-1826274710_uid-9qykmv.wav,impulse_noise,0,test
Steam_Engine-John-1826274710_uid-pe5dcl,Steam_Engine-John-1826274710_uid-pe5dcl,1,audio/Steam_Engine-John-1826274710_uid-pe5dcl.wav,impulse_noise,0,test
Swimming_Pool Ambiance-SoundBible_uid-thd1td,Swimming_Pool Ambiance-SoundBible_uid-thd1td,1,audio/Swimming_Pool Ambiance-SoundBible_uid-thd1td.wav,impulse_noise,0,test
Temple_Bell Huge-SoundBible_uid-vwd9pv,Temple_Bell Huge-SoundBible_uid-vwd9pv,1,audio/Temple_Bell Huge-SoundBible_uid-vwd9pv.wav,impulse_noise,0,test
Tornado_Siren_II-Delilah-747233690_uid-9imkus,Tornado_Siren_II-Delilah-747233690_uid-9imkus,1,audio/Tornado_Siren_II-Delilah-747233690_uid-9imkus.wav,impulse_noise,0,test
Tornado_Siren_II-Delilah-747233690_uid-k23l64,Tornado_Siren_II-Delilah-747233690_uid-k23l64,1,audio/Tornado_Siren_II-Delilah-747233690_uid-k23l64.wav,impulse_noise,0,test
Tornado_Siren_II-Delilah-747233690_uid-yu5cjs,Tornado_Siren_II-Delilah-747233690_uid-yu5cjs,1,audio/Tornado_Siren_II-Delilah-747233690_uid-yu5cjs.wav,impulse_noise,0,test
Tornado_Siren_SoundBible_uid-6dnh9z,Tornado_Siren_SoundBible_uid-6dnh9z,1,audio/Tornado_Siren_SoundBible_uid-6dnh9z.wav,impulse_noise,0,test
Tornado_Siren_SoundBible_uid-g7d17q,Tornado_Siren_SoundBible_uid-g7d17q,1,audio/Tornado_Siren_SoundBible_uid-g7d17q.wav,impulse_noise,0,test
Walking-SoundBible_uid-62j3do,Walking-SoundBible_uid-62j3do,1,audio/Walking-SoundBible_uid-62j3do.wav,impulse_noise,0,test
Walking_In_Snow-SoundBible_uid-hoifci,Walking_In_Snow-SoundBible_uid-hoifci,1,audio/Walking_In_Snow-SoundBible_uid-hoifci.wav,impulse_noise,0,test
Walking_On_Gravel-SoundBible_uid-7duozg,Walking_On_Gravel-SoundBible_uid-7duozg,1,audio/Walking_On_Gravel-SoundBible_uid-7duozg.wav,impulse_noise,0,test
Walking_On_Gravel-SoundBible_uid-fi611q,Walking_On_Gravel-SoundBible_uid-fi611q,1,audio/Walking_On_Gravel-SoundBible_uid-fi611q.wav,impulse_noise,0,test
Walking_On_Gravel-SoundBible_uid-jhzvu7,Walking_On_Gravel-SoundBible_uid-jhzvu7,1,audio/Walking_On_Gravel-SoundBible_uid-jhzvu7.wav,impulse_noise,0,test
Winston_Churchill Nazi Speech-SoundBible_uid-2unyd8,Winston_Churchill Nazi Speech-SoundBible_uid-2unyd8,1,audio/Winston_Churchill Nazi Speech-SoundBible_uid-2unyd8.wav,impulse_noise,0,test
Winston_Churchill Nazi Speech-SoundBible_uid-761zdn,Winston_Churchill Nazi Speech-SoundBible_uid-761zdn,1,audio/Winston_Churchill Nazi Speech-SoundBible_uid-761zdn.wav,impulse_noise,0,test
Winston_Churchill Nazi Speech-SoundBible_uid-g4x51s,Winston_Churchill Nazi Speech-SoundBible_uid-g4x51s,1,audio/Winston_Churchill Nazi Speech-SoundBible_uid-g4x51s.wav,impulse_noise,0,test
Winston_Churchill Nazi Speech-SoundBible_uid-jp39dv,Winston_Churchill Nazi Speech-SoundBible_uid-jp39dv,1,audio/Winston_Churchill Nazi Speech-SoundBible_uid-jp39dv.wav,impulse_noise,0,test
Winston_Churchill Nazi Speech-SoundBible_uid-rwukdv,Winston_Churchill Nazi Speech-SoundBible_uid-rwukdv,1,audio/Winston_Churchill Nazi Speech-SoundBible_uid-rwukdv.wav,impulse_noise,0,test
Woman_Screaming 2-SoundBible_uid-c9acqz,Woman_Screaming 2-SoundBible_uid-c9acqz,1,audio/Woman_Screaming 2-SoundBible_uid-c9acqz.wav,impulse_noise,0,test
church_chime-daniel_simon (1)_uid-zsrdac,church_chime-daniel_simon (1)_uid-zsrdac,1,audio/church_chime-daniel_simon (1)_uid-zsrdac.wav,impulse_noise,0,test
church_chime-daniel_simon_uid-bbyw01,church_chime-daniel_simon_uid-bbyw01,1,audio/church_chime-daniel_simon_uid-bbyw01.wav,impulse_noise,0,test
church_chime-daniel_simon_uid-sxzijw,church_chime-daniel_simon_uid-sxzijw,1,audio/church_chime-daniel_simon_uid-sxzijw.wav,impulse_noise,0,test
doberman_pincher_daniel-simion_uid-348sts,doberman_pincher_daniel-simion_uid-348sts,1,audio/doberman_pincher_daniel-simion_uid-348sts.wav,impulse_noise,0,test
doberman_pincher_daniel-simion_uid-4gutjw,doberman_pincher_daniel-simion_uid-4gutjw,1,audio/doberman_pincher_daniel-simion_uid-4gutjw.wav,impulse_noise,0,test
doberman_pincher_daniel-simion_uid-db2xc6,doberman_pincher_daniel-simion_uid-db2xc6,1,audio/doberman_pincher_daniel-simion_uid-db2xc6.wav,impulse_noise,0,test
doberman_pincher_daniel-simion_uid-m6nbjk,doberman_pincher_daniel-simion_uid-m6nbjk,1,audio/doberman_pincher_daniel-simion_uid-m6nbjk.wav,impulse_noise,0,test
german_shephard-daniel_simon (1)_uid-x57o4h,german_shephard-daniel_simon (1)_uid-x57o4h,1,audio/german_shephard-daniel_simon (1)_uid-x57o4h.wav,impulse_noise,0,test
german_shephard-daniel_simon_uid-35by3o,german_shephard-daniel_simon_uid-35by3o,1,audio/german_shephard-daniel_simon_uid-35by3o.wav,impulse_noise,0,test
hard_shoes_1-daniel_simon_uid-lqfqp3,hard_shoes_1-daniel_simon_uid-lqfqp3,1,audio/hard_shoes_1-daniel_simon_uid-lqfqp3.wav,impulse_noise,0,test
harley_davidson-daniel_simon_uid-3gnkx0,harley_davidson-daniel_simon_uid-3gnkx0,1,audio/harley_davidson-daniel_simon_uid-3gnkx0.wav,impulse_noise,0,test
harley_davidson-daniel_simon_uid-5tbvav,harley_davidson-daniel_simon_uid-5tbvav,1,audio/harley_davidson-daniel_simon_uid-5tbvav.wav,impulse_noise,0,test
labrador_barking-daniel_simon_uid-cpx5m6,labrador_barking-daniel_simon_uid-cpx5m6,1,audio/labrador_barking-daniel_simon_uid-cpx5m6.wav,impulse_noise,0,test
labrador_barking-daniel_simon_uid-cvf4k1,labrador_barking-daniel_simon_uid-cvf4k1,1,audio/labrador_barking-daniel_simon_uid-cvf4k1.wav,impulse_noise,0,test
labrador_barking-daniel_simon_uid-j0e09a,labrador_barking-daniel_simon_uid-j0e09a,1,audio/labrador_barking-daniel_simon_uid-j0e09a.wav,impulse_noise,0,test
labrador_barking-daniel_simon_uid-mwgdoo,labrador_barking-daniel_simon_uid-mwgdoo,1,audio/labrador_barking-daniel_simon_uid-mwgdoo.wav,impulse_noise,0,test
labrador_barking-daniel_simon_uid-p1nd4y,labrador_barking-daniel_simon_uid-p1nd4y,1,audio/labrador_barking-daniel_simon_uid-p1nd4y.wav,impulse_noise,0,test
labrador_barking-daniel_simon_uid-px7218,labrador_barking-daniel_simon_uid-px7218,1,audio/labrador_barking-daniel_simon_uid-px7218.wav,impulse_noise,0,test
muscle_car-daniel_simon (1)_uid-hvisfn,muscle_car-daniel_simon (1)_uid-hvisfn,1,audio/muscle_car-daniel_simon (1)_uid-hvisfn.wav,impulse_noise,0,test
muscle_car-daniel_simon_uid-jpcsdl,muscle_car-daniel_simon_uid-jpcsdl,1,audio/muscle_car-daniel_simon_uid-jpcsdl.wav,impulse_noise,0,test
old_car-engine_daniel_simion_uid-2lzarp,old_car-engine_daniel_simion_uid-2lzarp,1,audio/old_car-engine_daniel_simion_uid-2lzarp.wav,impulse_noise,0,test
old_car-engine_daniel_simion_uid-5xyl64,old_car-engine_daniel_simion_uid-5xyl64,1,audio/old_car-engine_daniel_simion_uid-5xyl64.wav,impulse_noise,0,test
old_car-engine_daniel_simion_uid-8mfyeb,old_car-engine_daniel_simion_uid-8mfyeb,1,audio/old_car-engine_daniel_simion_uid-8mfyeb.wav,impulse_noise,0,test
old_car-engine_daniel_simion_uid-9xmt28,old_car-engine_daniel_simion_uid-9xmt28,1,audio/old_car-engine_daniel_simion_uid-9xmt28.wav,impulse_noise,0,test
old_fashioned-door-bell-daniel_simon_uid-1bqwmt,old_fashioned-door-bell-daniel_simon_uid-1bqwmt,1,audio/old_fashioned-door-bell-daniel_simon_uid-1bqwmt.wav,impulse_noise,0,test
old_fashioned-door-bell-daniel_simon_uid-8q7aiq,old_fashioned-door-bell-daniel_simon_uid-8q7aiq,1,audio/old_fashioned-door-bell-daniel_simon_uid-8q7aiq.wav,impulse_noise,0,test
party_crowd-daniel_simon_uid-8pwj7x,party_crowd-daniel_simon_uid-8pwj7x,1,audio/party_crowd-daniel_simon_uid-8pwj7x.wav,impulse_noise,0,test
party_crowd-daniel_simon_uid-vroqkp,party_crowd-daniel_simon_uid-vroqkp,1,audio/party_crowd-daniel_simon_uid-vroqkp.wav,impulse_noise,0,test
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-55is8o,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-55is8o,1,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-55is8o.wav,impulse_noise,0,test
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-6mnkqh,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-6mnkqh,1,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-6mnkqh.wav,impulse_noise,0,test
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-mi9sxj,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-mi9sxj,1,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-mi9sxj.wav,impulse_noise,0,test
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-n15yft,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-n15yft,1,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-n15yft.wav,impulse_noise,0,test
